Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,-21,86884,0,-73,91297,0,-21,86884,0
1,-13,4812,0,-41,07433,0,-13,4812,0
2,-12,74603,0,-59,78128,0,-12,74603,0
3,-11,00835,0,-79,64612,0,-11,00835,0
4,-10,44027,0,-65,02844,0,-10,44027,0
5,-8,201336,0,-52,75291,0,-8,201336,0
6,-2,319966,0,-31,30999,0,-2,319966,0
7,-0,6491208,0,-13,688,0,-0,6491208,0
8,0,2865481,0,-17,69525,0,0,2865481,0
9,0,2865481,0,-21,08041,0,0,2865481,0
10,0,3199668,0,-24,98746,0,0,3199668,0
11,0,3199668,0,-20,02947,0,0,3199668,0
12,0,7543864,0,-12,32988,0,0,7543864,0
13,0,7878032,0,-24,35094,0,0,7878032,0
14,1,422723,0,-16,30755,0,1,422723,0
15,2,157894,0,-22,51528,0,2,157894,0
16,2,157894,0,-18,67277,0,2,157894,0
17,2,157894,0,-9,18602,0,2,157894,0
18,3,527986,0,-13,61849,0,3,527986,0
19,3,69507,0,-28,29698,0,3,69507,0
20,3,69507,0,-34,77629,0,3,69507,0
21,3,69507,0,-21,31473,0,3,69507,0
22,4,664161,0,-22,33061,0,4,664161,0
23,7,070175,0,-36,67353,0,7,070175,0
24,8,340015,0,-8,802638,0,8,340015,0
25,9,944027,0,-7,999399,0,9,944027,0
26,9,944027,0,-14,55101,0,9,944027,0
27,12,04929,0,-9,708384,0,12,04929,0
28,29,0543,0,-10,60071,0,29,0543,0
29,29,88972,0,-5,727914,0,29,88972,0
30,29,88972,0,-6,01448,0,29,88972,0
31,29,88972,0,-23,99433,0,29,88972,0
32,29,88972,0,-7,840404,0,29,88972,0
33,29,88972,0,-0,09583484,0,29,88972,0
34,29,88972,0,-6,021147,0,29,88972,0
35,29,88972,0,-7,225739,0,29,88972,0
36,30,39098,0,-4,177435,0,30,39098,0
37,30,39098,0,3,218735,0,30,39098,0
38,31,46032,0,-4,639373,0,31,46032,0
39,76,45976,0,-2,169781,0,76,45976,0
40,76,45979,0,-20,44083,0,76,45979,0
41,76,68835,0,-6,59649,0,76,68835,0
42,89,66835,0,-8,823318,0,89,66835,0
43,92,02644,0,-19,24586,0,92,02644,0
44,92,02139,0,2,426238,0,92,02644,0
45,92,20373,0,-33,62848,0,92,20373,0
46,92,17033,0,-9,282366,0,92,20373,0
47,92,02139,0,-10,9724,0,92,20373,0
48,92,02139,0,-19,17643,0,92,20373,0
49,93,08631,0,-29,65399,0,93,08631,0
50,93,08631,0,-29,65399,0,93,08631,0

