Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,48,45891,0,36,45588,0,48,45891,0
1,59,72671,0,39,24049,0,59,72671,0
2,225,8214,0,46,92181,0,225,8214,0
3,226,5434,0,121,3651,0,226,5434,0
4,226,6498,0,193,792,0,226,6498,0
5,226,7704,0,166,0193,0,226,7704,0
6,227,9935,0,182,3488,0,227,9935,0
7,227,9925,0,124,9117,0,227,9935,0
8,229,4038,0,183,6865,0,229,4038,0
9,258,3622,0,163,6681,0,258,3622,0
10,231,4065,0,111,8097,0,258,3622,0
11,249,834,0,148,7106,0,258,3622,0
12,258,2325,0,160,0245,0,258,3622,0
13,249,9576,0,153,2155,0,258,3622,0
14,251,1655,0,164,8486,0,258,3622,0
15,249,7713,0,140,1561,0,258,3622,0
16,258,2325,0,179,3044,0,258,3622,0
17,251,8584,0,181,6129,0,258,3622,0
18,251,0927,0,202,2683,0,258,3622,0
19,254,0433,0,170,1878,0,258,3622,0
20,250,9897,0,179,8997,0,258,3622,0
21,258,3622,0,188,115,0,258,3622,0
22,250,8971,0,159,2071,0,258,3622,0
23,251,8012,0,140,6527,0,258,3622,0
24,258,3629,0,128,8905,0,258,3629,0
25,250,486,0,153,7564,0,258,3629,0
26,252,8869,0,162,7438,0,258,3629,0
27,258,3622,0,138,7607,0,258,3629,0
28,258,3622,0,138,9227,0,258,3629,0
29,254,2159,0,114,1594,0,258,3629,0
30,254,3604,0,130,8786,0,258,3629,0
31,308,8333,0,159,6228,0,308,8333,0
32,308,9965,0,200,357,0,308,9965,0
33,309,0684,0,206,483,0,309,0684,0
34,309,0953,0,191,2932,0,309,0953,0
35,309,6204,0,199,2871,0,309,6204,0
36,308,996,0,215,2181,0,309,6204,0
37,309,0953,0,219,9049,0,309,6204,0
38,309,0953,0,163,8196,0,309,6204,0
39,309,0939,0,163,7008,0,309,6204,0
40,309,5421,0,163,6349,0,309,6204,0
41,310,5126,0,195,5036,0,310,5126,0
42,393,3936,0,239,8469,0,393,3936,0
43,393,3936,0,204,9599,0,393,3936,0
44,308,626,0,192,7942,0,393,3936,0
45,393,3909,0,183,1927,0,393,3936,0
46,393,3936,0,222,5785,0,393,3936,0
47,318,4728,0,226,3241,0,393,3936,0
48,309,1723,0,229,6091,0,393,3936,0
49,393,3936,0,235,5089,0,393,3936,0
50,393,3909,0,206,1066,0,393,3936,0
51,308,2133,0,200,0548,0,393,3936,0
52,315,9616,0,199,6628,0,393,3936,0
53,393,3936,0,207,5708,0,393,3936,0
54,393,3936,0,203,5325,0,393,3936,0
55,393,3909,0,188,7348,0,393,3936,0
56,308,3254,0,171,1674,0,393,3936,0
57,393,3936,0,153,2164,0,393,3936,0
58,393,3936,0,180,6115,0,393,3936,0
59,393,3936,0,207,6487,0,393,3936,0
60,336,5317,0,185,7485,0,393,3936,0
61,308,0424,0,162,902,0,393,3936,0
62,393,3936,0,214,8002,0,393,3936,0
63,393,3936,0,182,7321,0,393,3936,0
64,261,1835,0,203,7945,0,393,3936,0
65,393,3909,0,193,0567,0,393,3936,0
66,393,3936,0,179,3792,0,393,3936,0
67,308,3404,0,170,7066,0,393,3936,0
68,311,3586,0,185,6322,0,393,3936,0
69,393,3936,0,204,0085,0,393,3936,0
70,393,3909,0,222,538,0,393,3936,0
71,254,5055,0,209,7061,0,393,3936,0
72,308,0452,0,159,5376,0,393,3936,0
73,393,3936,0,198,705,0,393,3936,0
74,393,3936,0,215,3864,0,393,3936,0
75,393,3909,0,159,8499,0,393,3936,0
76,308,1565,0,141,3431,0,393,3936,0
77,393,3936,0,164,279,0,393,3936,0
78,393,3936,0,209,0902,0,393,3936,0
79,393,3936,0,198,2743,0,393,3936,0
80,309,9265,0,177,2556,0,393,3936,0
81,393,3936,0,218,8163,0,393,3936,0
82,393,3936,0,218,2928,0,393,3936,0
83,393,3936,0,190,3997,0,393,3936,0
84,308,3456,0,182,8622,0,393,3936,0
85,393,3909,0,177,4028,0,393,3936,0
86,393,3936,0,180,1733,0,393,3936,0
87,308,1341,0,188,4797,0,393,3936,0
88,309,7457,0,199,1555,0,393,3936,0
89,393,3936,0,195,2463,0,393,3936,0
90,393,3909,0,208,9797,0,393,3936,0
91,308,2933,0,228,3658,0,393,3936,0
92,309,1295,0,200,2561,0,393,3936,0
93,393,3936,0,223,7731,0,393,3936,0
94,393,3936,0,219,8513,0,393,3936,0
95,393,5,0,232,5075,0,393,5,0
96,308,5269,0,230,4321,0,393,5,0
97,393,4734,0,224,4918,0,393,5,0
98,393,4734,0,206,3431,0,393,5,0
99,393,4734,0,181,2486,0,393,5,0
100,393,4734,0,181,2486,0,393,5,0

