Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,102,4889,0,-18,6634,0,102,4889,0
1,101,4875,0,30,25663,0,102,4889,0
2,101,9298,0,22,41432,0,102,4889,0
3,105,8091,0,-0,5490124,0,105,8091,0
4,100,4659,0,19,92407,0,105,8091,0
5,105,6932,0,13,14001,0,105,8091,0
6,99,30602,0,19,56511,0,105,8091,0
7,101,8818,0,24,54813,0,105,8091,0
8,103,7917,0,-3,483429,0,105,8091,0
9,103,4395,0,14,80371,0,105,8091,0
10,103,2261,0,18,94209,0,105,8091,0
11,102,9362,0,-0,303978,0,105,8091,0
12,104,0333,0,23,35565,0,105,8091,0
13,104,6483,0,20,6871,0,105,8091,0
14,101,6936,0,-9,566747,0,105,8091,0
15,99,42818,0,-8,667603,0,105,8091,0
16,103,2266,0,41,19366,0,105,8091,0
17,101,9556,0,9,48118,0,105,8091,0
18,102,7455,0,14,50036,0,105,8091,0
19,104,1455,0,8,948075,0,105,8091,0
20,100,9146,0,10,09302,0,105,8091,0
21,99,66924,0,10,20505,0,105,8091,0
22,95,13722,0,15,71062,0,105,8091,0
23,101,6479,0,28,69916,0,105,8091,0
24,99,54459,0,22,05198,0,105,8091,0
25,102,0176,0,13,10547,0,105,8091,0
26,102,2828,0,9,586812,0,105,8091,0
27,101,9203,0,7,32209,0,105,8091,0
28,101,3156,0,31,80926,0,105,8091,0
29,98,58135,0,10,21462,0,105,8091,0
30,98,02275,0,1,133975,0,105,8091,0
31,100,4133,0,-5,155482,0,105,8091,0
32,101,583,0,10,24877,0,105,8091,0
33,103,5978,0,-26,4575,0,105,8091,0
34,101,982,0,5,409314,0,105,8091,0
35,99,03961,0,19,75735,0,105,8091,0
36,101,8169,0,51,06741,0,105,8091,0
37,103,5368,0,-1,882537,0,105,8091,0
38,101,5679,0,35,26341,0,105,8091,0
39,104,3722,0,-0,5933155,0,105,8091,0
40,100,3646,0,-2,770201,0,105,8091,0
41,99,61487,0,33,01589,0,105,8091,0
42,100,5258,0,30,23467,0,105,8091,0
43,101,5915,0,3,375698,0,105,8091,0
44,101,182,0,18,14279,0,105,8091,0
45,97,81725,0,6,885784,0,105,8091,0
46,99,01133,0,2,93579,0,105,8091,0
47,100,9151,0,-6,986028,0,105,8091,0
48,102,2688,0,-5,729723,0,105,8091,0
49,101,1538,0,29,63532,0,105,8091,0
50,106,6056,0,-6,332491,0,106,6056,0
51,106,5389,0,-0,8564948,0,106,6056,0
52,106,5389,0,4,106848,0,106,6056,0
53,106,1712,0,-18,84406,0,106,6056,0
54,104,6355,0,-18,64543,0,106,6056,0
55,106,3049,0,1,794251,0,106,6056,0
56,106,4387,0,19,46638,0,106,6056,0
57,107,4773,0,20,95949,0,107,4773,0
58,105,9067,0,2,463848,0,107,4773,0
59,107,4439,0,32,94721,0,107,4773,0
60,106,7421,0,13,45049,0,107,4773,0
61,107,4773,0,3,122068,0,107,4773,0
62,107,5442,0,18,52971,0,107,5442,0
63,107,5108,0,-15,49285,0,107,5442,0
64,107,3771,0,4,466811,0,107,5442,0
65,107,5108,0,25,07968,0,107,5442,0
66,107,5108,0,16,10633,0,107,5442,0
67,107,3771,0,18,31292,0,107,5442,0
68,107,3771,0,31,5373,0,107,5442,0
69,107,5108,0,16,28762,0,107,5442,0
70,107,5108,0,17,09104,0,107,5442,0
71,121,3704,0,-4,711602,0,121,3704,0
72,105,8358,0,6,515293,0,121,3704,0
73,117,4361,0,9,941766,0,121,3704,0
74,105,0632,0,18,67577,0,121,3704,0
75,104,5656,0,-4,522432,0,121,3704,0
76,105,8358,0,28,21778,0,121,3704,0
77,104,5875,0,24,34667,0,121,3704,0
78,104,5322,0,-7,947982,0,121,3704,0
79,104,5322,0,-4,172293,0,121,3704,0
80,105,9284,0,11,05776,0,121,3704,0
81,104,5656,0,2,406523,0,121,3704,0
82,107,0389,0,2,306141,0,121,3704,0
83,104,5656,0,8,197637,0,121,3704,0
84,106,3933,0,12,09602,0,121,3704,0
85,104,5322,0,9,708965,0,121,3704,0
86,104,6937,0,34,79556,0,121,3704,0
87,105,8358,0,-8,765802,0,121,3704,0
88,105,8358,0,18,04182,0,121,3704,0
89,104,5656,0,21,49379,0,121,3704,0
90,104,599,0,15,08373,0,121,3704,0
91,105,8358,0,-10,77308,0,121,3704,0
92,105,8358,0,-3,799586,0,121,3704,0
93,105,2493,0,10,2292,0,121,3704,0
94,104,775,0,12,15387,0,121,3704,0
95,104,5656,0,-22,39824,0,121,3704,0
96,105,8358,0,-0,5253973,0,121,3704,0
97,105,6684,0,29,85035,0,121,3704,0
98,105,5203,0,17,18152,0,121,3704,0
99,104,5656,0,16,14117,0,121,3704,0
100,104,5656,0,16,14117,0,121,3704,0

